timestamp, system, entity , value (psu)
1625582337.971, lauv-roald, SmartX, 27.083
1625582338.471, lauv-roald, SmartX, 27.088
1625582338.971, lauv-roald, SmartX, 27.074
1625582339.471, lauv-roald, SmartX, 27.076
1625582339.971, lauv-roald, SmartX, 27.069
1625582340.471, lauv-roald, SmartX, 27.071
1625582340.971, lauv-roald, SmartX, 27.070
1625582341.471, lauv-roald, SmartX, 27.074
1625582341.971, lauv-roald, SmartX, 27.069
1625582342.471, lauv-roald, SmartX, 27.064
1625582342.971, lauv-roald, SmartX, 27.058
1625582343.471, lauv-roald, SmartX, 27.057
1625582343.971, lauv-roald, SmartX, 27.054
1625582344.471, lauv-roald, SmartX, 27.056
1625582344.971, lauv-roald, SmartX, 27.046
1625582345.470, lauv-roald, SmartX, 27.046
1625582345.970, lauv-roald, SmartX, 27.039
1625582346.471, lauv-roald, SmartX, 27.034
1625582346.971, lauv-roald, SmartX, 27.026
1625582347.471, lauv-roald, SmartX, 27.026
1625582347.970, lauv-roald, SmartX, 27.022
1625582348.470, lauv-roald, SmartX, 27.022
1625582348.971, lauv-roald, SmartX, 27.019
1625582349.470, lauv-roald, SmartX, 27.023
1625582349.970, lauv-roald, SmartX, 27.017
1625582350.470, lauv-roald, SmartX, 27.014
1625582350.970, lauv-roald, SmartX, 27.009
1625582351.470, lauv-roald, SmartX, 27.000
1625582351.970, lauv-roald, SmartX, 26.997
1625582352.470, lauv-roald, SmartX, 26.994
1625582352.970, lauv-roald, SmartX, 26.992
1625582353.470, lauv-roald, SmartX, 26.994
1625582353.970, lauv-roald, SmartX, 26.988
1625582354.470, lauv-roald, SmartX, 26.986
1625582354.970, lauv-roald, SmartX, 26.982
1625582355.470, lauv-roald, SmartX, 26.985
1625582355.970, lauv-roald, SmartX, 26.987
1625582356.470, lauv-roald, SmartX, 26.988
1625582356.970, lauv-roald, SmartX, 26.983
1625582357.470, lauv-roald, SmartX, 26.985
1625582357.970, lauv-roald, SmartX, 26.978
1625582358.470, lauv-roald, SmartX, 26.979
1625582358.970, lauv-roald, SmartX, 26.976
1625582359.470, lauv-roald, SmartX, 26.976
1625582359.970, lauv-roald, SmartX, 26.972
1625582360.470, lauv-roald, SmartX, 26.975
1625582360.970, lauv-roald, SmartX, 26.972
1625582361.470, lauv-roald, SmartX, 26.974
1625582361.970, lauv-roald, SmartX, 26.970
1625582362.469, lauv-roald, SmartX, 26.969
1625582362.970, lauv-roald, SmartX, 26.964
1625582363.470, lauv-roald, SmartX, 26.964
1625582363.969, lauv-roald, SmartX, 26.960
1625582364.470, lauv-roald, SmartX, 26.963
1625582364.969, lauv-roald, SmartX, 26.965
1625582365.469, lauv-roald, SmartX, 26.979
1625582365.970, lauv-roald, SmartX, 26.966
1625582366.469, lauv-roald, SmartX, 26.964
1625582366.969, lauv-roald, SmartX, 26.963
1625582367.469, lauv-roald, SmartX, 26.976
1625582367.969, lauv-roald, SmartX, 27.002
1625582368.469, lauv-roald, SmartX, 27.040
1625582368.969, lauv-roald, SmartX, 27.101
1625582369.469, lauv-roald, SmartX, 27.127
1625582369.969, lauv-roald, SmartX, 27.159
1625582370.469, lauv-roald, SmartX, 27.182
1625582370.969, lauv-roald, SmartX, 27.230
1625582371.469, lauv-roald, SmartX, 27.269
1625582371.969, lauv-roald, SmartX, 27.293
1625582372.469, lauv-roald, SmartX, 27.321
1625582372.969, lauv-roald, SmartX, 27.311
1625582373.469, lauv-roald, SmartX, 27.300
1625582373.969, lauv-roald, SmartX, 27.273
1625582374.469, lauv-roald, SmartX, 27.251
1625582374.969, lauv-roald, SmartX, 27.217
1625582375.468, lauv-roald, SmartX, 27.200
1625582375.969, lauv-roald, SmartX, 27.158
1625582376.468, lauv-roald, SmartX, 27.116
1625582376.968, lauv-roald, SmartX, 27.070
1625582377.468, lauv-roald, SmartX, 27.066
1625582377.968, lauv-roald, SmartX, 27.020
1625582378.468, lauv-roald, SmartX, 27.027
1625582378.968, lauv-roald, SmartX, 27.031
1625582379.468, lauv-roald, SmartX, 27.036
1625582379.968, lauv-roald, SmartX, 27.038
1625582380.470, lauv-roald, SmartX, 27.062
1625582380.968, lauv-roald, SmartX, 27.082
1625582381.468, lauv-roald, SmartX, 27.099
1625582381.968, lauv-roald, SmartX, 27.117
1625582382.468, lauv-roald, SmartX, 27.118
1625582382.968, lauv-roald, SmartX, 27.155
1625582383.468, lauv-roald, SmartX, 27.255
1625582383.968, lauv-roald, SmartX, 27.298
1625582384.468, lauv-roald, SmartX, 27.287
1625582384.968, lauv-roald, SmartX, 27.275
1625582385.468, lauv-roald, SmartX, 27.253
1625582385.968, lauv-roald, SmartX, 27.247
1625582386.468, lauv-roald, SmartX, 27.195
1625582386.968, lauv-roald, SmartX, 27.193
1625582387.468, lauv-roald, SmartX, 27.176
1625582387.968, lauv-roald, SmartX, 27.176
1625582388.467, lauv-roald, SmartX, 27.266
1625582388.968, lauv-roald, SmartX, 27.271
1625582389.467, lauv-roald, SmartX, 27.304
1625582389.968, lauv-roald, SmartX, 27.278
1625582390.467, lauv-roald, SmartX, 27.307
1625582390.967, lauv-roald, SmartX, 27.314
1625582391.468, lauv-roald, SmartX, 27.355
1625582391.967, lauv-roald, SmartX, 27.397
1625582392.467, lauv-roald, SmartX, 27.389
1625582392.967, lauv-roald, SmartX, 27.367
1625582393.467, lauv-roald, SmartX, 27.348
1625582393.967, lauv-roald, SmartX, 27.315
1625582394.467, lauv-roald, SmartX, 27.287
1625582394.967, lauv-roald, SmartX, 27.288
1625582395.467, lauv-roald, SmartX, 27.236
1625582395.967, lauv-roald, SmartX, 27.239
1625582396.467, lauv-roald, SmartX, 27.252
1625582396.967, lauv-roald, SmartX, 27.243
1625582397.467, lauv-roald, SmartX, 27.233
1625582397.967, lauv-roald, SmartX, 27.287
1625582398.467, lauv-roald, SmartX, 27.434
1625582398.967, lauv-roald, SmartX, 27.523
1625582399.467, lauv-roald, SmartX, 27.593
1625582399.967, lauv-roald, SmartX, 27.608
1625582400.467, lauv-roald, SmartX, 27.635
1625582400.967, lauv-roald, SmartX, 27.638
1625582401.467, lauv-roald, SmartX, 27.647
1625582401.967, lauv-roald, SmartX, 27.649
1625582402.467, lauv-roald, SmartX, 27.668
1625582402.967, lauv-roald, SmartX, 27.687
1625582403.467, lauv-roald, SmartX, 27.735
1625582403.967, lauv-roald, SmartX, 27.788
1625582404.466, lauv-roald, SmartX, 27.838
1625582404.967, lauv-roald, SmartX, 27.861
1625582405.467, lauv-roald, SmartX, 27.901
1625582405.966, lauv-roald, SmartX, 27.922
1625582406.466, lauv-roald, SmartX, 27.912
1625582406.966, lauv-roald, SmartX, 27.881
1625582407.466, lauv-roald, SmartX, 27.866
1625582407.966, lauv-roald, SmartX, 27.833
1625582408.466, lauv-roald, SmartX, 27.806
1625582408.966, lauv-roald, SmartX, 27.781
1625582409.466, lauv-roald, SmartX, 27.773
1625582409.966, lauv-roald, SmartX, 27.748
1625582410.466, lauv-roald, SmartX, 27.773
1625582410.966, lauv-roald, SmartX, 27.775
1625582411.466, lauv-roald, SmartX, 27.776
1625582411.966, lauv-roald, SmartX, 27.756
1625582412.466, lauv-roald, SmartX, 27.714
1625582412.966, lauv-roald, SmartX, 27.688
1625582413.466, lauv-roald, SmartX, 27.662
1625582413.966, lauv-roald, SmartX, 27.667
1625582414.466, lauv-roald, SmartX, 27.658
1625582414.966, lauv-roald, SmartX, 27.621
1625582415.466, lauv-roald, SmartX, 27.623
1625582415.966, lauv-roald, SmartX, 27.665
1625582416.466, lauv-roald, SmartX, 27.724
1625582416.966, lauv-roald, SmartX, 27.768
1625582417.466, lauv-roald, SmartX, 27.808
1625582417.965, lauv-roald, SmartX, 27.819
1625582418.465, lauv-roald, SmartX, 27.813
1625582418.966, lauv-roald, SmartX, 27.818
1625582419.465, lauv-roald, SmartX, 27.810
1625582419.965, lauv-roald, SmartX, 27.803
1625582420.465, lauv-roald, SmartX, 27.794
1625582420.967, lauv-roald, SmartX, 27.785
1625582421.465, lauv-roald, SmartX, 27.784
1625582421.966, lauv-roald, SmartX, 27.793
1625582422.467, lauv-roald, SmartX, 27.798
1625582422.967, lauv-roald, SmartX, 27.806
1625582423.465, lauv-roald, SmartX, 27.823
1625582423.965, lauv-roald, SmartX, 27.819
1625582424.465, lauv-roald, SmartX, 27.829
1625582424.965, lauv-roald, SmartX, 27.823
1625582425.465, lauv-roald, SmartX, 27.819
1625582425.965, lauv-roald, SmartX, 27.808
1625582426.465, lauv-roald, SmartX, 27.806
1625582426.965, lauv-roald, SmartX, 27.799
1625582427.465, lauv-roald, SmartX, 27.797
1625582427.965, lauv-roald, SmartX, 27.780
1625582428.465, lauv-roald, SmartX, 27.788
1625582428.965, lauv-roald, SmartX, 27.793
1625582429.465, lauv-roald, SmartX, 27.789
1625582429.965, lauv-roald, SmartX, 27.816
1625582430.465, lauv-roald, SmartX, 27.860
1625582430.965, lauv-roald, SmartX, 27.868
1625582431.465, lauv-roald, SmartX, 27.870
1625582431.965, lauv-roald, SmartX, 27.874
1625582432.465, lauv-roald, SmartX, 27.887
1625582432.965, lauv-roald, SmartX, 27.867
1625582433.464, lauv-roald, SmartX, 27.857
1625582433.965, lauv-roald, SmartX, 27.860
1625582434.464, lauv-roald, SmartX, 27.861
1625582434.965, lauv-roald, SmartX, 27.857
1625582435.464, lauv-roald, SmartX, 27.859
1625582435.964, lauv-roald, SmartX, 27.886
1625582436.464, lauv-roald, SmartX, 27.900
1625582436.964, lauv-roald, SmartX, 27.917
1625582437.464, lauv-roald, SmartX, 27.911
1625582437.964, lauv-roald, SmartX, 27.921
1625582438.464, lauv-roald, SmartX, 27.900
1625582438.964, lauv-roald, SmartX, 27.880
1625582439.464, lauv-roald, SmartX, 27.871
1625582439.964, lauv-roald, SmartX, 27.868
1625582440.464, lauv-roald, SmartX, 27.869
1625582440.965, lauv-roald, SmartX, 27.878
1625582441.464, lauv-roald, SmartX, 27.848
1625582441.964, lauv-roald, SmartX, 27.871
1625582442.464, lauv-roald, SmartX, 27.884
1625582442.964, lauv-roald, SmartX, 27.876
1625582443.464, lauv-roald, SmartX, 27.867
1625582443.964, lauv-roald, SmartX, 27.852
1625582444.465, lauv-roald, SmartX, 27.849
1625582444.964, lauv-roald, SmartX, 27.845
1625582445.464, lauv-roald, SmartX, 27.854
1625582445.964, lauv-roald, SmartX, 27.871
1625582446.464, lauv-roald, SmartX, 27.867
1625582446.964, lauv-roald, SmartX, 27.870
1625582447.463, lauv-roald, SmartX, 27.875
1625582447.964, lauv-roald, SmartX, 27.882
1625582448.464, lauv-roald, SmartX, 27.882
1625582448.965, lauv-roald, SmartX, 27.884
1625582449.464, lauv-roald, SmartX, 27.893
1625582449.964, lauv-roald, SmartX, 27.893
1625582450.463, lauv-roald, SmartX, 27.887
1625582450.965, lauv-roald, SmartX, 27.889
1625582451.463, lauv-roald, SmartX, 27.894
1625582451.963, lauv-roald, SmartX, 27.882
1625582452.463, lauv-roald, SmartX, 27.883
1625582452.965, lauv-roald, SmartX, 27.882
1625582453.463, lauv-roald, SmartX, 27.880
1625582453.963, lauv-roald, SmartX, 27.872
1625582454.463, lauv-roald, SmartX, 27.870
1625582454.965, lauv-roald, SmartX, 27.863
1625582455.463, lauv-roald, SmartX, 27.868
1625582455.963, lauv-roald, SmartX, 27.860
1625582456.463, lauv-roald, SmartX, 27.863
1625582456.965, lauv-roald, SmartX, 27.861
1625582457.463, lauv-roald, SmartX, 27.863
1625582457.963, lauv-roald, SmartX, 27.858
1625582458.463, lauv-roald, SmartX, 27.854
1625582458.963, lauv-roald, SmartX, 27.835
1625582459.463, lauv-roald, SmartX, 27.833
1625582459.963, lauv-roald, SmartX, 27.831
1625582460.463, lauv-roald, SmartX, 27.831
1625582460.963, lauv-roald, SmartX, 27.822
1625582461.463, lauv-roald, SmartX, 27.826
1625582461.963, lauv-roald, SmartX, 27.822
1625582462.463, lauv-roald, SmartX, 27.823
1625582462.963, lauv-roald, SmartX, 27.824
1625582463.463, lauv-roald, SmartX, 27.825
1625582463.963, lauv-roald, SmartX, 27.819
1625582464.463, lauv-roald, SmartX, 27.818
1625582464.963, lauv-roald, SmartX, 27.812
1625582465.463, lauv-roald, SmartX, 27.817
1625582465.963, lauv-roald, SmartX, 27.815
1625582466.463, lauv-roald, SmartX, 27.822
1625582466.963, lauv-roald, SmartX, 27.822
1625582467.463, lauv-roald, SmartX, 27.822
1625582467.963, lauv-roald, SmartX, 27.819
1625582468.462, lauv-roald, SmartX, 27.821
1625582468.963, lauv-roald, SmartX, 27.815
1625582469.462, lauv-roald, SmartX, 27.818
1625582469.962, lauv-roald, SmartX, 27.821
1625582470.462, lauv-roald, SmartX, 27.828
1625582470.963, lauv-roald, SmartX, 27.833
1625582471.462, lauv-roald, SmartX, 27.846
1625582471.962, lauv-roald, SmartX, 27.852
1625582472.462, lauv-roald, SmartX, 27.856
1625582472.962, lauv-roald, SmartX, 27.857
1625582473.462, lauv-roald, SmartX, 27.856
1625582473.962, lauv-roald, SmartX, 27.858
1625582474.462, lauv-roald, SmartX, 27.859
1625582474.962, lauv-roald, SmartX, 27.850
1625582475.462, lauv-roald, SmartX, 27.853
1625582475.962, lauv-roald, SmartX, 27.848
1625582476.462, lauv-roald, SmartX, 27.847
1625582476.962, lauv-roald, SmartX, 27.836
1625582477.462, lauv-roald, SmartX, 27.837
1625582477.962, lauv-roald, SmartX, 27.824
1625582478.461, lauv-roald, SmartX, 27.814
1625582478.961, lauv-roald, SmartX, 27.786
1625582479.461, lauv-roald, SmartX, 27.747
1625582479.961, lauv-roald, SmartX, 27.703
1625582480.461, lauv-roald, SmartX, 27.681
1625582480.962, lauv-roald, SmartX, 27.652
1625582481.461, lauv-roald, SmartX, 27.632
1625582481.961, lauv-roald, SmartX, 27.555
1625582482.461, lauv-roald, SmartX, 27.536
1625582482.961, lauv-roald, SmartX, 27.449
1625582483.461, lauv-roald, SmartX, 27.496
1625582483.961, lauv-roald, SmartX, 27.196
1625582484.461, lauv-roald, SmartX, 27.140
1625582484.961, lauv-roald, SmartX, 27.015
1625582485.461, lauv-roald, SmartX, 26.936
1625582485.961, lauv-roald, SmartX, 26.833
1625582486.461, lauv-roald, SmartX, 26.726
1625582486.961, lauv-roald, SmartX, 26.816
1625582487.461, lauv-roald, SmartX, 26.867
1625582487.961, lauv-roald, SmartX, 27.229
1625582488.461, lauv-roald, SmartX, 27.286
1625582488.961, lauv-roald, SmartX, 27.353
1625582489.461, lauv-roald, SmartX, 27.415
1625582489.961, lauv-roald, SmartX, 27.466
1625582490.461, lauv-roald, SmartX, 27.536
1625582490.961, lauv-roald, SmartX, 27.574
1625582491.461, lauv-roald, SmartX, 27.598
1625582491.961, lauv-roald, SmartX, 27.611
1625582492.461, lauv-roald, SmartX, 27.617
1625582492.961, lauv-roald, SmartX, 27.639
1625582493.460, lauv-roald, SmartX, 27.612
1625582493.961, lauv-roald, SmartX, 27.588
1625582494.460, lauv-roald, SmartX, 27.607
1625582494.960, lauv-roald, SmartX, 27.607
1625582495.460, lauv-roald, SmartX, 27.616
1625582495.960, lauv-roald, SmartX, 27.671
1625582496.460, lauv-roald, SmartX, 27.703
1625582496.960, lauv-roald, SmartX, 27.723
1625582497.460, lauv-roald, SmartX, 27.726
1625582497.960, lauv-roald, SmartX, 27.728
1625582498.460, lauv-roald, SmartX, 27.729
1625582498.960, lauv-roald, SmartX, 27.731
1625582499.460, lauv-roald, SmartX, 27.746
1625582499.960, lauv-roald, SmartX, 27.741
1625582500.460, lauv-roald, SmartX, 27.694
1625582500.960, lauv-roald, SmartX, 27.638
1625582501.460, lauv-roald, SmartX, 27.628
1625582501.960, lauv-roald, SmartX, 27.606
1625582502.460, lauv-roald, SmartX, 27.598
1625582502.960, lauv-roald, SmartX, 27.645
1625582503.460, lauv-roald, SmartX, 27.675
1625582503.960, lauv-roald, SmartX, 27.689
1625582504.460, lauv-roald, SmartX, 27.662
1625582504.960, lauv-roald, SmartX, 27.655
1625582505.460, lauv-roald, SmartX, 27.685
1625582505.960, lauv-roald, SmartX, 27.694
1625582506.461, lauv-roald, SmartX, 27.698
1625582506.960, lauv-roald, SmartX, 27.699
1625582507.460, lauv-roald, SmartX, 27.695
1625582507.960, lauv-roald, SmartX, 27.663
1625582508.460, lauv-roald, SmartX, 27.672
1625582508.962, lauv-roald, SmartX, 27.644
1625582509.459, lauv-roald, SmartX, 27.636
1625582509.959, lauv-roald, SmartX, 27.630
1625582510.459, lauv-roald, SmartX, 27.671
1625582510.959, lauv-roald, SmartX, 27.678
1625582511.459, lauv-roald, SmartX, 27.679
1625582511.959, lauv-roald, SmartX, 27.672
1625582512.459, lauv-roald, SmartX, 27.667
1625582512.960, lauv-roald, SmartX, 27.689
1625582513.459, lauv-roald, SmartX, 27.687
1625582513.960, lauv-roald, SmartX, 27.695
1625582514.459, lauv-roald, SmartX, 27.705
1625582514.959, lauv-roald, SmartX, 27.704
1625582515.459, lauv-roald, SmartX, 27.710
1625582515.959, lauv-roald, SmartX, 27.712
1625582516.459, lauv-roald, SmartX, 27.711
1625582516.959, lauv-roald, SmartX, 27.711
1625582517.459, lauv-roald, SmartX, 27.713
1625582517.960, lauv-roald, SmartX, 27.711
1625582518.459, lauv-roald, SmartX, 27.712
1625582518.959, lauv-roald, SmartX, 27.712
1625582519.459, lauv-roald, SmartX, 27.712
1625582519.959, lauv-roald, SmartX, 27.712
1625582520.459, lauv-roald, SmartX, 27.722
1625582520.959, lauv-roald, SmartX, 27.720
1625582521.459, lauv-roald, SmartX, 27.708
1625582521.959, lauv-roald, SmartX, 27.708
1625582522.459, lauv-roald, SmartX, 27.710
1625582522.959, lauv-roald, SmartX, 27.706
1625582523.459, lauv-roald, SmartX, 27.708
1625582523.959, lauv-roald, SmartX, 27.713
1625582524.458, lauv-roald, SmartX, 27.712
1625582524.959, lauv-roald, SmartX, 27.713
1625582525.458, lauv-roald, SmartX, 27.707
1625582525.958, lauv-roald, SmartX, 27.699
1625582526.458, lauv-roald, SmartX, 27.705
1625582526.958, lauv-roald, SmartX, 27.701
1625582527.458, lauv-roald, SmartX, 27.699
1625582527.958, lauv-roald, SmartX, 27.698
1625582528.458, lauv-roald, SmartX, 27.708
1625582528.958, lauv-roald, SmartX, 27.705
1625582529.458, lauv-roald, SmartX, 27.706
1625582529.958, lauv-roald, SmartX, 27.706
1625582530.458, lauv-roald, SmartX, 27.711
1625582530.958, lauv-roald, SmartX, 27.707
1625582531.458, lauv-roald, SmartX, 27.707
1625582531.958, lauv-roald, SmartX, 27.708
1625582532.458, lauv-roald, SmartX, 27.711
1625582532.959, lauv-roald, SmartX, 27.704
1625582533.458, lauv-roald, SmartX, 27.704
1625582533.958, lauv-roald, SmartX, 27.707
1625582534.458, lauv-roald, SmartX, 27.705
1625582534.958, lauv-roald, SmartX, 27.702
1625582535.458, lauv-roald, SmartX, 27.699
1625582535.958, lauv-roald, SmartX, 27.697
1625582536.458, lauv-roald, SmartX, 27.690
1625582536.958, lauv-roald, SmartX, 27.684
1625582537.457, lauv-roald, SmartX, 27.670
1625582537.957, lauv-roald, SmartX, 27.670
1625582538.458, lauv-roald, SmartX, 27.664
1625582538.958, lauv-roald, SmartX, 27.666
1625582539.457, lauv-roald, SmartX, 27.667
1625582539.957, lauv-roald, SmartX, 27.661
1625582540.457, lauv-roald, SmartX, 27.664
1625582540.957, lauv-roald, SmartX, 27.673
1625582541.457, lauv-roald, SmartX, 27.674
1625582541.957, lauv-roald, SmartX, 27.673
1625582542.457, lauv-roald, SmartX, 27.674
1625582542.957, lauv-roald, SmartX, 27.674
1625582543.457, lauv-roald, SmartX, 27.681
1625582543.957, lauv-roald, SmartX, 27.684
1625582544.457, lauv-roald, SmartX, 27.685
1625582544.957, lauv-roald, SmartX, 27.674
1625582545.457, lauv-roald, SmartX, 27.668
1625582545.957, lauv-roald, SmartX, 27.653
1625582546.457, lauv-roald, SmartX, 27.658
1625582546.957, lauv-roald, SmartX, 27.657
1625582547.457, lauv-roald, SmartX, 27.656
1625582547.957, lauv-roald, SmartX, 27.657
1625582548.456, lauv-roald, SmartX, 27.647
1625582548.957, lauv-roald, SmartX, 27.643
1625582549.457, lauv-roald, SmartX, 27.640
1625582549.957, lauv-roald, SmartX, 27.635
1625582550.456, lauv-roald, SmartX, 27.630
1625582550.956, lauv-roald, SmartX, 27.624
1625582551.457, lauv-roald, SmartX, 27.616
1625582551.957, lauv-roald, SmartX, 27.624
1625582552.456, lauv-roald, SmartX, 27.625
1625582552.956, lauv-roald, SmartX, 27.625
1625582553.456, lauv-roald, SmartX, 27.631
1625582553.957, lauv-roald, SmartX, 27.628
1625582554.456, lauv-roald, SmartX, 27.635
1625582554.956, lauv-roald, SmartX, 27.636
1625582555.456, lauv-roald, SmartX, 27.645
1625582555.956, lauv-roald, SmartX, 27.645
1625582556.456, lauv-roald, SmartX, 27.645
1625582556.956, lauv-roald, SmartX, 27.641
1625582557.456, lauv-roald, SmartX, 27.646
1625582557.956, lauv-roald, SmartX, 27.635
1625582558.456, lauv-roald, SmartX, 27.636
1625582558.956, lauv-roald, SmartX, 27.633
1625582559.456, lauv-roald, SmartX, 27.631
1625582559.956, lauv-roald, SmartX, 27.630
1625582560.456, lauv-roald, SmartX, 27.631
1625582560.956, lauv-roald, SmartX, 27.629
1625582561.456, lauv-roald, SmartX, 27.629
1625582561.956, lauv-roald, SmartX, 27.626
1625582562.456, lauv-roald, SmartX, 27.627
1625582562.956, lauv-roald, SmartX, 27.632
1625582563.456, lauv-roald, SmartX, 27.634
1625582563.956, lauv-roald, SmartX, 27.628
1625582564.456, lauv-roald, SmartX, 27.627
1625582564.956, lauv-roald, SmartX, 27.620
1625582565.456, lauv-roald, SmartX, 27.624
1625582565.955, lauv-roald, SmartX, 27.624
1625582566.455, lauv-roald, SmartX, 27.626
1625582566.956, lauv-roald, SmartX, 27.627
1625582567.455, lauv-roald, SmartX, 27.631
1625582567.955, lauv-roald, SmartX, 27.625
1625582568.455, lauv-roald, SmartX, 27.631
1625582568.955, lauv-roald, SmartX, 27.626
1625582569.455, lauv-roald, SmartX, 27.635
1625582569.955, lauv-roald, SmartX, 27.632
1625582570.456, lauv-roald, SmartX, 27.634
1625582570.955, lauv-roald, SmartX, 27.633
1625582571.455, lauv-roald, SmartX, 27.624
1625582571.955, lauv-roald, SmartX, 27.626
1625582572.455, lauv-roald, SmartX, 27.635
1625582572.955, lauv-roald, SmartX, 27.631
1625582573.455, lauv-roald, SmartX, 27.642
1625582573.955, lauv-roald, SmartX, 27.632
1625582574.455, lauv-roald, SmartX, 27.629
1625582574.955, lauv-roald, SmartX, 27.630
1625582575.455, lauv-roald, SmartX, 27.627
1625582575.955, lauv-roald, SmartX, 27.622
1625582576.455, lauv-roald, SmartX, 27.630
1625582576.955, lauv-roald, SmartX, 27.629
1625582577.455, lauv-roald, SmartX, 27.637
1625582577.955, lauv-roald, SmartX, 27.631
1625582578.455, lauv-roald, SmartX, 27.627
1625582578.955, lauv-roald, SmartX, 27.620
1625582579.455, lauv-roald, SmartX, 27.618
1625582579.955, lauv-roald, SmartX, 27.620
1625582580.455, lauv-roald, SmartX, 27.636
1625582580.955, lauv-roald, SmartX, 27.636
1625582581.455, lauv-roald, SmartX, 27.641
1625582581.954, lauv-roald, SmartX, 27.641
1625582582.455, lauv-roald, SmartX, 27.623
1625582582.954, lauv-roald, SmartX, 27.606
1625582583.454, lauv-roald, SmartX, 27.610
1625582583.954, lauv-roald, SmartX, 27.611
1625582584.454, lauv-roald, SmartX, 27.615
1625582584.954, lauv-roald, SmartX, 27.605
1625582585.455, lauv-roald, SmartX, 27.615
1625582585.954, lauv-roald, SmartX, 27.598
1625582586.456, lauv-roald, SmartX, 27.604
1625582586.954, lauv-roald, SmartX, 27.592
1625582587.454, lauv-roald, SmartX, 27.587
1625582587.954, lauv-roald, SmartX, 27.587
1625582588.454, lauv-roald, SmartX, 27.583
1625582588.954, lauv-roald, SmartX, 27.584
1625582589.454, lauv-roald, SmartX, 27.582
1625582589.954, lauv-roald, SmartX, 27.575
1625582590.454, lauv-roald, SmartX, 27.559
1625582590.954, lauv-roald, SmartX, 27.553
1625582591.454, lauv-roald, SmartX, 27.548
1625582591.954, lauv-roald, SmartX, 27.540
1625582592.454, lauv-roald, SmartX, 27.544
1625582592.954, lauv-roald, SmartX, 27.552
1625582593.454, lauv-roald, SmartX, 27.562
1625582593.954, lauv-roald, SmartX, 27.565
1625582594.453, lauv-roald, SmartX, 27.566
1625582594.953, lauv-roald, SmartX, 27.568
1625582595.453, lauv-roald, SmartX, 27.559
1625582595.953, lauv-roald, SmartX, 27.556
1625582596.453, lauv-roald, SmartX, 27.549
1625582596.953, lauv-roald, SmartX, 27.534
1625582597.453, lauv-roald, SmartX, 27.523
1625582597.953, lauv-roald, SmartX, 27.500
1625582598.453, lauv-roald, SmartX, 27.494
1625582598.954, lauv-roald, SmartX, 27.492
1625582599.453, lauv-roald, SmartX, 27.484
1625582599.953, lauv-roald, SmartX, 27.493
1625582600.453, lauv-roald, SmartX, 27.502
1625582600.953, lauv-roald, SmartX, 27.532
1625582601.453, lauv-roald, SmartX, 27.534
1625582601.954, lauv-roald, SmartX, 27.543
1625582602.453, lauv-roald, SmartX, 27.546
1625582602.953, lauv-roald, SmartX, 27.540
1625582603.453, lauv-roald, SmartX, 27.518
1625582603.954, lauv-roald, SmartX, 27.495
1625582604.453, lauv-roald, SmartX, 27.503
1625582604.953, lauv-roald, SmartX, 27.493
1625582605.454, lauv-roald, SmartX, 27.484
1625582605.953, lauv-roald, SmartX, 27.477
1625582606.453, lauv-roald, SmartX, 27.491
1625582606.953, lauv-roald, SmartX, 27.525
1625582607.453, lauv-roald, SmartX, 27.540
1625582607.953, lauv-roald, SmartX, 27.558
1625582608.453, lauv-roald, SmartX, 27.565
1625582608.953, lauv-roald, SmartX, 27.572
1625582609.453, lauv-roald, SmartX, 27.565
1625582609.953, lauv-roald, SmartX, 27.566
1625582610.453, lauv-roald, SmartX, 27.547
1625582610.953, lauv-roald, SmartX, 27.543
1625582611.453, lauv-roald, SmartX, 27.540
1625582611.954, lauv-roald, SmartX, 27.549
1625582612.452, lauv-roald, SmartX, 27.541
1625582612.952, lauv-roald, SmartX, 27.529
1625582613.452, lauv-roald, SmartX, 27.531
1625582613.952, lauv-roald, SmartX, 27.536
1625582614.452, lauv-roald, SmartX, 27.526
1625582614.953, lauv-roald, SmartX, 27.528
1625582615.452, lauv-roald, SmartX, 27.535
1625582615.953, lauv-roald, SmartX, 27.527
1625582616.452, lauv-roald, SmartX, 27.520
1625582616.952, lauv-roald, SmartX, 27.508
1625582617.452, lauv-roald, SmartX, 27.532
1625582617.952, lauv-roald, SmartX, 27.480
1625582618.452, lauv-roald, SmartX, 27.482
1625582618.952, lauv-roald, SmartX, 27.509
1625582619.452, lauv-roald, SmartX, 27.515
1625582619.952, lauv-roald, SmartX, 27.506
1625582620.452, lauv-roald, SmartX, 27.503
1625582620.952, lauv-roald, SmartX, 27.496
1625582621.452, lauv-roald, SmartX, 27.486
1625582621.952, lauv-roald, SmartX, 27.479
1625582622.452, lauv-roald, SmartX, 27.407
1625582622.952, lauv-roald, SmartX, 27.378
1625582623.452, lauv-roald, SmartX, 27.442
1625582623.952, lauv-roald, SmartX, 27.454
1625582624.452, lauv-roald, SmartX, 27.462
1625582624.952, lauv-roald, SmartX, 27.468
1625582625.452, lauv-roald, SmartX, 27.479
1625582625.952, lauv-roald, SmartX, 27.439
1625582626.452, lauv-roald, SmartX, 27.413
1625582626.951, lauv-roald, SmartX, 27.438
1625582627.451, lauv-roald, SmartX, 27.414
1625582627.951, lauv-roald, SmartX, 27.424
1625582628.451, lauv-roald, SmartX, 27.426
