timestamp, system, entity , validity (enumerated), location, beam_config, value (m)
1625581186.152, lauv-roald, DVL - Beam 0, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 47.327
1625581186.152, lauv-roald, DVL - Beam 1, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 55.703
1625581186.152, lauv-roald, DVL - Beam 2, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 54.778
1625581186.152, lauv-roald, DVL - Beam 3, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 47.030
1625581186.152, lauv-roald, DVL Filtered, VALID, %MESSAGE-LIST[], %MESSAGE-LIST[], 51.209
1625581186.538, lauv-roald, DVL - Beam 0, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 47.532
1625581186.538, lauv-roald, DVL - Beam 1, INVALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 0.000
1625581186.538, lauv-roald, DVL - Beam 2, INVALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 0.000
1625581186.538, lauv-roald, DVL - Beam 3, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 46.978
1625581186.538, lauv-roald, DVL Filtered, INVALID, %MESSAGE-LIST[], %MESSAGE-LIST[], -1.000
1625581186.737, lauv-roald, DVL - Beam 0, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 47.635
1625581186.737, lauv-roald, DVL - Beam 1, INVALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 0.000
1625581186.737, lauv-roald, DVL - Beam 2, INVALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 0.000
1625581186.737, lauv-roald, DVL - Beam 3, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 47.595
1625581186.737, lauv-roald, DVL Filtered, INVALID, %MESSAGE-LIST[], %MESSAGE-LIST[], -1.000
1625581186.937, lauv-roald, DVL - Beam 0, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 47.532
1625581186.937, lauv-roald, DVL - Beam 1, INVALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 0.000
1625581186.937, lauv-roald, DVL - Beam 2, INVALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 0.000
1625581186.937, lauv-roald, DVL - Beam 3, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 47.595
1625581186.937, lauv-roald, DVL Filtered, INVALID, %MESSAGE-LIST[], %MESSAGE-LIST[], -1.000
1625581187.336, lauv-roald, DVL - Beam 0, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 47.584
1625581187.336, lauv-roald, DVL - Beam 1, INVALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 0.000
1625581187.336, lauv-roald, DVL - Beam 2, INVALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 0.000
1625581187.336, lauv-roald, DVL - Beam 3, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 47.646
1625581187.336, lauv-roald, DVL Filtered, INVALID, %MESSAGE-LIST[], %MESSAGE-LIST[], -1.000
1625581187.536, lauv-roald, DVL - Beam 0, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 47.749
1625581187.536, lauv-roald, DVL - Beam 1, INVALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 0.000
1625581187.536, lauv-roald, DVL - Beam 2, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 53.813
1625581187.536, lauv-roald, DVL - Beam 3, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 46.876
1625581187.536, lauv-roald, DVL Filtered, VALID, %MESSAGE-LIST[], %MESSAGE-LIST[], 49.479
1625581187.744, lauv-roald, DVL - Beam 0, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 47.635
1625581187.744, lauv-roald, DVL - Beam 1, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 53.762
1625581187.744, lauv-roald, DVL - Beam 2, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 58.016
1625581187.744, lauv-roald, DVL - Beam 3, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 46.721
1625581187.744, lauv-roald, DVL Filtered, VALID, %MESSAGE-LIST[], %MESSAGE-LIST[], 51.533
1625581188.145, lauv-roald, DVL - Beam 0, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 47.955
1625581188.145, lauv-roald, DVL - Beam 1, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 53.814
1625581188.145, lauv-roald, DVL - Beam 2, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 58.427
1625581188.145, lauv-roald, DVL - Beam 3, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 46.825
1625581188.145, lauv-roald, DVL Filtered, VALID, %MESSAGE-LIST[], %MESSAGE-LIST[], 51.755
1625581188.341, lauv-roald, DVL - Beam 0, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 47.853
1625581188.341, lauv-roald, DVL - Beam 1, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 53.814
1625581188.341, lauv-roald, DVL - Beam 2, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 58.479
1625581188.341, lauv-roald, DVL - Beam 3, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 46.876
1625581188.341, lauv-roald, DVL Filtered, VALID, %MESSAGE-LIST[], %MESSAGE-LIST[], 51.756
1625581188.537, lauv-roald, DVL - Beam 0, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 47.595
1625581188.537, lauv-roald, DVL - Beam 1, INVALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 0.000
1625581188.537, lauv-roald, DVL - Beam 2, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 60.585
1625581188.537, lauv-roald, DVL - Beam 3, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 47.081
1625581188.537, lauv-roald, DVL Filtered, VALID, %MESSAGE-LIST[], %MESSAGE-LIST[], 51.754
1625581188.943, lauv-roald, DVL - Beam 0, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 47.390
1625581188.943, lauv-roald, DVL - Beam 1, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 59.610
1625581188.943, lauv-roald, DVL - Beam 2, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 60.124
1625581188.943, lauv-roald, DVL - Beam 3, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 47.493
1625581188.943, lauv-roald, DVL Filtered, VALID, %MESSAGE-LIST[], %MESSAGE-LIST[], 53.654
1625581189.146, lauv-roald, DVL - Beam 0, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 47.236
1625581189.146, lauv-roald, DVL - Beam 1, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 58.016
1625581189.146, lauv-roald, DVL - Beam 2, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 57.605
1625581189.146, lauv-roald, DVL - Beam 3, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 47.339
1625581189.146, lauv-roald, DVL Filtered, VALID, %MESSAGE-LIST[], %MESSAGE-LIST[], 52.549
1625581189.349, lauv-roald, DVL - Beam 0, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 47.237
1625581189.349, lauv-roald, DVL - Beam 1, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 56.013
1625581189.349, lauv-roald, DVL - Beam 2, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 56.167
1625581189.349, lauv-roald, DVL - Beam 3, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 47.442
1625581189.349, lauv-roald, DVL Filtered, VALID, %MESSAGE-LIST[], %MESSAGE-LIST[], 51.715
1625581189.752, lauv-roald, DVL - Beam 0, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 47.123
1625581189.752, lauv-roald, DVL - Beam 1, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 56.322
1625581189.752, lauv-roald, DVL - Beam 2, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 56.681
1625581189.752, lauv-roald, DVL - Beam 3, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 47.186
1625581189.752, lauv-roald, DVL Filtered, VALID, %MESSAGE-LIST[], %MESSAGE-LIST[], 51.828
1625581189.951, lauv-roald, DVL - Beam 0, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 47.020
1625581189.951, lauv-roald, DVL - Beam 1, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 58.223
1625581189.951, lauv-roald, DVL - Beam 2, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 58.840
1625581189.951, lauv-roald, DVL - Beam 3, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 47.648
1625581189.951, lauv-roald, DVL Filtered, VALID, %MESSAGE-LIST[], %MESSAGE-LIST[], 52.933
1625581190.140, lauv-roald, DVL - Beam 0, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 47.339
1625581190.140, lauv-roald, DVL - Beam 1, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 60.792
1625581190.140, lauv-roald, DVL - Beam 2, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 61.255
1625581190.140, lauv-roald, DVL - Beam 3, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 47.699
1625581190.140, lauv-roald, DVL Filtered, VALID, %MESSAGE-LIST[], %MESSAGE-LIST[], 54.271
1625581190.533, lauv-roald, DVL - Beam 0, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 47.905
1625581190.533, lauv-roald, DVL - Beam 1, INVALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 0.000
1625581190.533, lauv-roald, DVL - Beam 2, INVALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 0.000
1625581190.533, lauv-roald, DVL - Beam 3, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 48.419
1625581190.533, lauv-roald, DVL Filtered, INVALID, %MESSAGE-LIST[], %MESSAGE-LIST[], -1.000
1625581190.733, lauv-roald, DVL - Beam 0, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 48.162
1625581190.733, lauv-roald, DVL - Beam 1, INVALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 0.000
1625581190.733, lauv-roald, DVL - Beam 2, INVALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 0.000
1625581190.733, lauv-roald, DVL - Beam 3, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 48.419
1625581190.733, lauv-roald, DVL Filtered, INVALID, %MESSAGE-LIST[], %MESSAGE-LIST[], -1.000
1625581190.934, lauv-roald, DVL - Beam 0, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 48.059
1625581190.934, lauv-roald, DVL - Beam 1, INVALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 0.000
1625581190.934, lauv-roald, DVL - Beam 2, INVALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 0.000
1625581190.934, lauv-roald, DVL - Beam 3, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 48.059
1625581190.934, lauv-roald, DVL Filtered, INVALID, %MESSAGE-LIST[], %MESSAGE-LIST[], -1.000
1625581191.332, lauv-roald, DVL - Beam 0, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 48.162
1625581191.332, lauv-roald, DVL - Beam 1, INVALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 0.000
1625581191.332, lauv-roald, DVL - Beam 2, INVALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 0.000
1625581191.332, lauv-roald, DVL - Beam 3, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 47.237
1625581191.332, lauv-roald, DVL Filtered, INVALID, %MESSAGE-LIST[], %MESSAGE-LIST[], -1.000
1625581191.534, lauv-roald, DVL - Beam 0, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 47.905
1625581191.534, lauv-roald, DVL - Beam 1, INVALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 0.000
1625581191.534, lauv-roald, DVL - Beam 2, INVALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 0.000
1625581191.534, lauv-roald, DVL - Beam 3, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 47.340
1625581191.534, lauv-roald, DVL Filtered, INVALID, %MESSAGE-LIST[], %MESSAGE-LIST[], -1.000
1625581191.741, lauv-roald, DVL - Beam 0, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 47.134
1625581191.741, lauv-roald, DVL - Beam 1, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 59.868
1625581191.741, lauv-roald, DVL - Beam 2, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 60.587
1625581191.741, lauv-roald, DVL - Beam 3, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 47.854
1625581191.741, lauv-roald, DVL Filtered, VALID, %MESSAGE-LIST[], %MESSAGE-LIST[], 53.861
1625581192.152, lauv-roald, DVL - Beam 0, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 45.273
1625581192.152, lauv-roald, DVL - Beam 1, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 51.953
1625581192.152, lauv-roald, DVL - Beam 2, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 53.598
1625581192.152, lauv-roald, DVL - Beam 3, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 48.779
1625581192.152, lauv-roald, DVL Filtered, VALID, %MESSAGE-LIST[], %MESSAGE-LIST[], 49.901
1625581192.353, lauv-roald, DVL - Beam 0, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 47.329
1625581192.353, lauv-roald, DVL - Beam 1, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 50.886
1625581192.353, lauv-roald, DVL - Beam 2, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 52.417
1625581192.353, lauv-roald, DVL - Beam 3, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 49.230
1625581192.353, lauv-roald, DVL Filtered, VALID, %MESSAGE-LIST[], %MESSAGE-LIST[], 49.965
1625581192.555, lauv-roald, DVL - Beam 0, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 47.175
1625581192.555, lauv-roald, DVL - Beam 1, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 50.412
1625581192.555, lauv-roald, DVL - Beam 2, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 52.211
1625581192.555, lauv-roald, DVL - Beam 3, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 49.333
1625581192.555, lauv-roald, DVL Filtered, VALID, %MESSAGE-LIST[], %MESSAGE-LIST[], 49.783
1625581192.954, lauv-roald, DVL - Beam 0, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 47.072
1625581192.954, lauv-roald, DVL - Beam 1, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 50.773
1625581192.954, lauv-roald, DVL - Beam 2, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 53.034
1625581192.954, lauv-roald, DVL - Beam 3, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 49.705
1625581192.954, lauv-roald, DVL Filtered, VALID, %MESSAGE-LIST[], %MESSAGE-LIST[], 50.146
1625581193.154, lauv-roald, DVL - Beam 0, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 46.866
1625581193.154, lauv-roald, DVL - Beam 1, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 50.823
1625581193.154, lauv-roald, DVL - Beam 2, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 53.650
1625581193.154, lauv-roald, DVL - Beam 3, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 49.807
1625581193.154, lauv-roald, DVL Filtered, VALID, %MESSAGE-LIST[], %MESSAGE-LIST[], 50.287
1625581193.352, lauv-roald, DVL - Beam 0, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 47.032
1625581193.352, lauv-roald, DVL - Beam 1, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 50.670
1625581193.352, lauv-roald, DVL - Beam 2, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 54.318
1625581193.352, lauv-roald, DVL - Beam 3, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 49.693
1625581193.352, lauv-roald, DVL Filtered, VALID, %MESSAGE-LIST[], %MESSAGE-LIST[], 50.428
1625581193.752, lauv-roald, DVL - Beam 0, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 47.637
1625581193.752, lauv-roald, DVL - Beam 1, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 49.024
1625581193.752, lauv-roald, DVL - Beam 2, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 52.673
1625581193.752, lauv-roald, DVL - Beam 3, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 50.669
1625581193.752, lauv-roald, DVL Filtered, VALID, %MESSAGE-LIST[], %MESSAGE-LIST[], 50.001
1625581193.951, lauv-roald, DVL - Beam 0, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 47.956
1625581193.951, lauv-roald, DVL - Beam 1, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 49.293
1625581193.951, lauv-roald, DVL - Beam 2, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 52.108
1625581193.951, lauv-roald, DVL - Beam 3, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 50.874
1625581193.951, lauv-roald, DVL Filtered, VALID, %MESSAGE-LIST[], %MESSAGE-LIST[], 50.058
1625581194.150, lauv-roald, DVL - Beam 0, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 47.648
1625581194.150, lauv-roald, DVL - Beam 1, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 49.601
1625581194.150, lauv-roald, DVL - Beam 2, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 52.519
1625581194.150, lauv-roald, DVL - Beam 3, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 50.680
1625581194.150, lauv-roald, DVL Filtered, VALID, %MESSAGE-LIST[], %MESSAGE-LIST[], 50.112
1625581194.555, lauv-roald, DVL - Beam 0, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 47.225
1625581194.555, lauv-roald, DVL - Beam 1, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 49.949
1625581194.555, lauv-roald, DVL - Beam 2, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 52.672
1625581194.555, lauv-roald, DVL - Beam 3, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 49.897
1625581194.555, lauv-roald, DVL Filtered, VALID, %MESSAGE-LIST[], %MESSAGE-LIST[], 49.936
1625581194.753, lauv-roald, DVL - Beam 0, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 46.917
1625581194.753, lauv-roald, DVL - Beam 1, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 50.566
1625581194.753, lauv-roald, DVL - Beam 2, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 54.215
1625581194.753, lauv-roald, DVL - Beam 3, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 50.218
1625581194.753, lauv-roald, DVL Filtered, VALID, %MESSAGE-LIST[], %MESSAGE-LIST[], 50.479
1625581194.954, lauv-roald, DVL - Beam 0, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 44.450
1625581194.954, lauv-roald, DVL - Beam 1, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 51.131
1625581194.954, lauv-roald, DVL - Beam 2, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 55.140
1625581194.954, lauv-roald, DVL - Beam 3, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 50.063
1625581194.954, lauv-roald, DVL Filtered, VALID, %MESSAGE-LIST[], %MESSAGE-LIST[], 50.196
1625581195.355, lauv-roald, DVL - Beam 0, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 46.352
1625581195.355, lauv-roald, DVL - Beam 1, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 50.257
1625581195.355, lauv-roald, DVL - Beam 2, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 54.831
1625581195.355, lauv-roald, DVL - Beam 3, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 50.680
1625581195.355, lauv-roald, DVL Filtered, VALID, %MESSAGE-LIST[], %MESSAGE-LIST[], 50.530
1625581195.550, lauv-roald, DVL - Beam 0, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 47.442
1625581195.550, lauv-roald, DVL - Beam 1, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 48.933
1625581195.550, lauv-roald, DVL - Beam 2, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 53.649
1625581195.550, lauv-roald, DVL - Beam 3, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 51.439
1625581195.550, lauv-roald, DVL Filtered, VALID, %MESSAGE-LIST[], %MESSAGE-LIST[], 50.366
1625581195.753, lauv-roald, DVL - Beam 0, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 47.380
1625581195.753, lauv-roald, DVL - Beam 1, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 47.688
1625581195.753, lauv-roald, DVL - Beam 2, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 53.033
1625581195.753, lauv-roald, DVL - Beam 3, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 52.776
1625581195.753, lauv-roald, DVL Filtered, VALID, %MESSAGE-LIST[], %MESSAGE-LIST[], 50.219
1625581196.155, lauv-roald, DVL - Beam 0, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 46.199
1625581196.155, lauv-roald, DVL - Beam 1, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 48.769
1625581196.155, lauv-roald, DVL - Beam 2, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 55.142
1625581196.155, lauv-roald, DVL - Beam 3, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 52.007
1625581196.155, lauv-roald, DVL Filtered, VALID, %MESSAGE-LIST[], %MESSAGE-LIST[], 50.529
1625581196.353, lauv-roald, DVL - Beam 0, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 45.429
1625581196.353, lauv-roald, DVL - Beam 1, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 51.802
1625581196.353, lauv-roald, DVL - Beam 2, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 58.021
1625581196.353, lauv-roald, DVL - Beam 3, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 51.094
1625581196.353, lauv-roald, DVL Filtered, VALID, %MESSAGE-LIST[], %MESSAGE-LIST[], 51.586
1625581196.552, lauv-roald, DVL - Beam 0, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 45.275
1625581196.552, lauv-roald, DVL - Beam 1, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 53.241
1625581196.552, lauv-roald, DVL - Beam 2, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 59.306
1625581196.552, lauv-roald, DVL - Beam 3, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 49.901
1625581196.552, lauv-roald, DVL Filtered, VALID, %MESSAGE-LIST[], %MESSAGE-LIST[], 51.931
1625581196.936, lauv-roald, DVL - Beam 0, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 46.006
1625581196.936, lauv-roald, DVL - Beam 1, INVALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 0.000
1625581196.936, lauv-roald, DVL - Beam 2, INVALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 0.000
1625581196.936, lauv-roald, DVL - Beam 3, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 50.169
1625581196.936, lauv-roald, DVL Filtered, INVALID, %MESSAGE-LIST[], %MESSAGE-LIST[], -1.000
1625581197.136, lauv-roald, DVL - Beam 0, VALID, %MESSAGE-LIST[DeviceState], %MESSAGE-LIST[BeamConfig], 46.251
