timestamp, system, entity , value (°c)
1625582035.445, lauv-roald, Power Supply, 26.000
1625582035.491, lauv-roald, SmartX, 14.687
1625582035.562, lauv-roald, DVL, 14.857
1625582035.645, lauv-roald, Power Supply, 26.000
1625582035.702, lauv-roald, Oxygen Sensor, 14.673
1625582035.712, lauv-roald, Power Supply, 26.000
1625582035.719, lauv-roald, Power Supply, 26.000
1625582035.760, lauv-roald, DVL, 14.861
1625582035.846, lauv-roald, Power Supply, 25.500
1625582035.952, lauv-roald, Mainboard (Core), 48.125
1625582035.952, lauv-roald, Mainboard (SuperIO), 41.875
1625582035.952, lauv-roald, Mainboard (Board), 39.562
1625582035.991, lauv-roald, SmartX, 14.701
1625582036.045, lauv-roald, Power Supply, 25.500
1625582036.160, lauv-roald, DVL, 14.854
1625582036.312, lauv-roald, Motor Controller (MCU), 29.000
1625582036.312, lauv-roald, Motor Controller (Bridge), 33.000
1625582036.312, lauv-roald, Motor, 38.000
1625582036.358, lauv-roald, DVL, 14.865
1625582036.491, lauv-roald, SmartX, 14.723
1625582036.545, lauv-roald, Power Supply, 25.500
1625582036.561, lauv-roald, DVL, 14.865
1625582036.701, lauv-roald, Oxygen Sensor, 14.674
1625582036.746, lauv-roald, Power Supply, 25.500
1625582036.755, lauv-roald, Power Supply, 25.500
1625582036.948, lauv-roald, Power Supply, 26.000
1625582036.951, lauv-roald, DVL, 14.868
1625582036.952, lauv-roald, Mainboard (Core), 48.125
1625582036.952, lauv-roald, Mainboard (SuperIO), 41.812
1625582036.952, lauv-roald, Mainboard (Board), 39.500
1625582036.991, lauv-roald, SmartX, 14.728
1625582037.146, lauv-roald, Power Supply, 26.000
1625582037.154, lauv-roald, DVL, 14.867
1625582037.346, lauv-roald, Power Supply, 26.000
1625582037.357, lauv-roald, DVL, 14.877
1625582037.491, lauv-roald, SmartX, 14.745
1625582037.701, lauv-roald, Oxygen Sensor, 14.703
1625582037.753, lauv-roald, DVL, 14.883
1625582037.774, lauv-roald, Power Supply, 26.000
1625582037.781, lauv-roald, Power Supply, 26.000
1625582037.846, lauv-roald, Power Supply, 25.500
1625582037.952, lauv-roald, Mainboard (Core), 48.125
1625582037.952, lauv-roald, Mainboard (SuperIO), 41.812
1625582037.952, lauv-roald, Mainboard (Board), 39.500
1625582037.958, lauv-roald, DVL, 14.890
1625582037.991, lauv-roald, SmartX, 14.740
1625582038.046, lauv-roald, Power Supply, 25.500
1625582038.162, lauv-roald, DVL, 14.890
1625582038.246, lauv-roald, Power Supply, 26.000
1625582038.312, lauv-roald, Motor Controller (MCU), 29.000
1625582038.312, lauv-roald, Motor Controller (Bridge), 33.000
1625582038.312, lauv-roald, Motor, 38.000
1625582038.447, lauv-roald, Power Supply, 26.000
1625582038.491, lauv-roald, SmartX, 14.758
1625582038.559, lauv-roald, DVL, 14.900
1625582038.648, lauv-roald, Power Supply, 26.000
1625582038.701, lauv-roald, Oxygen Sensor, 14.726
1625582038.754, lauv-roald, DVL, 14.906
1625582038.805, lauv-roald, Power Supply, 26.000
1625582038.812, lauv-roald, Power Supply, 26.000
1625582038.952, lauv-roald, Mainboard (Core), 47.625
1625582038.952, lauv-roald, Mainboard (SuperIO), 41.687
1625582038.952, lauv-roald, Mainboard (Board), 39.500
1625582038.957, lauv-roald, DVL, 14.911
1625582038.991, lauv-roald, SmartX, 14.760
1625582039.147, lauv-roald, Power Supply, 26.000
1625582039.348, lauv-roald, Power Supply, 26.000
1625582039.357, lauv-roald, DVL, 14.915
1625582039.491, lauv-roald, SmartX, 14.727
1625582039.549, lauv-roald, Power Supply, 25.500
1625582039.560, lauv-roald, DVL, 14.918
1625582039.701, lauv-roald, Oxygen Sensor, 14.735
1625582039.748, lauv-roald, Power Supply, 26.000
1625582039.756, lauv-roald, DVL, 14.920
1625582039.834, lauv-roald, Power Supply, 26.000
1625582039.841, lauv-roald, Power Supply, 26.000
1625582039.950, lauv-roald, Power Supply, 25.500
1625582039.952, lauv-roald, Mainboard (Core), 47.625
1625582039.952, lauv-roald, Mainboard (SuperIO), 41.687
1625582039.952, lauv-roald, Mainboard (Board), 39.500
1625582039.991, lauv-roald, SmartX, 14.740
1625582040.154, lauv-roald, DVL, 14.910
1625582040.362, lauv-roald, DVL, 14.916
1625582040.412, lauv-roald, Motor Controller (MCU), 29.000
1625582040.412, lauv-roald, Motor Controller (Bridge), 33.000
1625582040.412, lauv-roald, Motor, 38.000
1625582040.449, lauv-roald, Power Supply, 25.500
1625582040.491, lauv-roald, SmartX, 14.754
1625582040.555, lauv-roald, DVL, 14.914
1625582040.651, lauv-roald, Power Supply, 25.500
1625582040.701, lauv-roald, Oxygen Sensor, 14.715
1625582040.850, lauv-roald, Power Supply, 25.500
1625582040.867, lauv-roald, Power Supply, 25.500
1625582040.874, lauv-roald, Power Supply, 25.500
1625582040.952, lauv-roald, Mainboard (Core), 48.187
1625582040.952, lauv-roald, Mainboard (SuperIO), 41.750
1625582040.952, lauv-roald, Mainboard (Board), 39.562
1625582040.956, lauv-roald, DVL, 14.914
1625582040.991, lauv-roald, SmartX, 14.747
1625582041.049, lauv-roald, Power Supply, 25.500
1625582041.152, lauv-roald, DVL, 14.911
1625582041.248, lauv-roald, Power Supply, 26.000
1625582041.361, lauv-roald, DVL, 14.915
1625582041.491, lauv-roald, SmartX, 14.745
1625582041.701, lauv-roald, Oxygen Sensor, 14.728
1625582041.748, lauv-roald, Power Supply, 26.000
1625582041.754, lauv-roald, DVL, 14.916
1625582041.899, lauv-roald, Power Supply, 25.500
1625582041.906, lauv-roald, Power Supply, 25.500
1625582041.949, lauv-roald, Power Supply, 26.000
1625582041.952, lauv-roald, Mainboard (Core), 48.187
1625582041.952, lauv-roald, Mainboard (SuperIO), 41.750
1625582041.952, lauv-roald, Mainboard (Board), 39.562
1625582041.955, lauv-roald, DVL, 14.922
1625582041.991, lauv-roald, SmartX, 14.741
1625582042.149, lauv-roald, Power Supply, 25.500
1625582042.153, lauv-roald, DVL, 14.917
1625582042.350, lauv-roald, Power Supply, 26.000
1625582042.491, lauv-roald, SmartX, 14.802
1625582042.512, lauv-roald, Motor Controller (MCU), 29.000
1625582042.512, lauv-roald, Motor Controller (Bridge), 33.000
1625582042.512, lauv-roald, Motor, 38.000
1625582042.550, lauv-roald, Power Supply, 26.000
1625582042.556, lauv-roald, DVL, 14.922
1625582042.701, lauv-roald, Oxygen Sensor, 14.730
1625582042.761, lauv-roald, DVL, 14.922
1625582042.928, lauv-roald, Power Supply, 25.500
1625582042.935, lauv-roald, Power Supply, 25.500
1625582042.952, lauv-roald, Mainboard (Core), 47.937
1625582042.952, lauv-roald, Mainboard (SuperIO), 41.812
1625582042.952, lauv-roald, Mainboard (Board), 39.625
1625582042.961, lauv-roald, DVL, 14.923
1625582042.990, lauv-roald, SmartX, 14.809
1625582043.051, lauv-roald, Power Supply, 26.000
1625582043.250, lauv-roald, Power Supply, 25.500
1625582043.353, lauv-roald, DVL, 14.924
1625582043.452, lauv-roald, Power Supply, 26.000
1625582043.491, lauv-roald, SmartX, 14.776
1625582043.560, lauv-roald, DVL, 14.933
1625582043.651, lauv-roald, Power Supply, 25.500
1625582043.701, lauv-roald, Oxygen Sensor, 14.752
1625582043.754, lauv-roald, DVL, 14.931
1625582043.850, lauv-roald, Power Supply, 25.500
1625582043.952, lauv-roald, Mainboard (Core), 47.937
1625582043.952, lauv-roald, Mainboard (SuperIO), 41.812
1625582043.952, lauv-roald, Mainboard (Board), 39.625
1625582043.963, lauv-roald, Power Supply, 25.500
1625582043.974, lauv-roald, Power Supply, 25.500
1625582043.991, lauv-roald, SmartX, 14.770
1625582044.157, lauv-roald, DVL, 14.928
1625582044.350, lauv-roald, DVL, 14.944
1625582044.352, lauv-roald, Power Supply, 25.500
1625582044.491, lauv-roald, SmartX, 14.780
1625582044.552, lauv-roald, Power Supply, 26.000
1625582044.557, lauv-roald, DVL, 14.945
1625582044.612, lauv-roald, Motor Controller (MCU), 29.000
1625582044.612, lauv-roald, Motor Controller (Bridge), 33.000
1625582044.612, lauv-roald, Motor, 38.000
1625582044.701, lauv-roald, Oxygen Sensor, 14.754
1625582044.750, lauv-roald, Power Supply, 26.000
1625582044.951, lauv-roald, Power Supply, 26.000
1625582044.952, lauv-roald, Mainboard (Core), 47.812
1625582044.952, lauv-roald, Mainboard (SuperIO), 41.812
1625582044.952, lauv-roald, Mainboard (Board), 39.500
1625582044.956, lauv-roald, DVL, 14.944
1625582044.991, lauv-roald, SmartX, 14.926
1625582045.007, lauv-roald, Power Supply, 26.000
1625582045.014, lauv-roald, Power Supply, 26.000
1625582045.153, lauv-roald, Power Supply, 25.500
1625582045.156, lauv-roald, DVL, 14.940
1625582045.356, lauv-roald, DVL, 14.946
1625582045.490, lauv-roald, SmartX, 14.811
1625582045.652, lauv-roald, Power Supply, 26.000
1625582045.701, lauv-roald, Oxygen Sensor, 14.759
1625582045.758, lauv-roald, DVL, 14.942
1625582045.853, lauv-roald, Power Supply, 25.500
1625582045.952, lauv-roald, Mainboard (Core), 47.812
1625582045.952, lauv-roald, Mainboard (SuperIO), 41.812
1625582045.952, lauv-roald, Mainboard (Board), 39.500
1625582045.960, lauv-roald, DVL, 14.947
1625582045.990, lauv-roald, SmartX, 14.800
1625582046.053, lauv-roald, Power Supply, 26.000
1625582046.060, lauv-roald, Power Supply, 26.000
1625582046.155, lauv-roald, DVL, 14.947
1625582046.252, lauv-roald, Power Supply, 25.500
1625582046.453, lauv-roald, Power Supply, 25.500
1625582046.490, lauv-roald, SmartX, 15.126
1625582046.554, lauv-roald, DVL, 14.955
1625582046.701, lauv-roald, Oxygen Sensor, 14.777
1625582046.712, lauv-roald, Motor Controller (MCU), 29.000
1625582046.712, lauv-roald, Motor Controller (Bridge), 33.000
1625582046.712, lauv-roald, Motor, 38.000
1625582046.761, lauv-roald, DVL, 14.961
1625582046.952, lauv-roald, Mainboard (Core), 47.937
1625582046.952, lauv-roald, Mainboard (SuperIO), 41.750
1625582046.952, lauv-roald, Mainboard (Board), 39.625
1625582046.954, lauv-roald, Power Supply, 25.500
1625582046.960, lauv-roald, DVL, 14.963
1625582046.990, lauv-roald, SmartX, 15.432
1625582047.068, lauv-roald, Power Supply, 25.500
1625582047.077, lauv-roald, Power Supply, 25.500
1625582047.153, lauv-roald, Power Supply, 25.500
1625582047.352, lauv-roald, Power Supply, 25.500
1625582047.359, lauv-roald, DVL, 14.968
1625582047.490, lauv-roald, SmartX, 15.533
1625582047.554, lauv-roald, Power Supply, 26.000
1625582047.558, lauv-roald, DVL, 14.998
1625582047.701, lauv-roald, Oxygen Sensor, 15.019
1625582047.755, lauv-roald, Power Supply, 26.000
1625582047.756, lauv-roald, DVL, 15.032
1625582047.952, lauv-roald, Mainboard (Core), 47.937
1625582047.952, lauv-roald, Mainboard (SuperIO), 41.750
1625582047.952, lauv-roald, Mainboard (Board), 39.625
1625582047.990, lauv-roald, SmartX, 15.551
1625582048.101, lauv-roald, Power Supply, 26.000
1625582048.109, lauv-roald, Power Supply, 26.000
1625582048.160, lauv-roald, DVL, 15.141
1625582048.254, lauv-roald, Power Supply, 26.000
1625582048.360, lauv-roald, DVL, 15.212
1625582048.454, lauv-roald, Power Supply, 26.000
1625582048.490, lauv-roald, SmartX, 15.571
1625582048.559, lauv-roald, DVL, 15.276
1625582048.654, lauv-roald, Power Supply, 26.000
1625582048.701, lauv-roald, Oxygen Sensor, 15.408
1625582048.712, lauv-roald, Motor Controller (MCU), 29.000
1625582048.712, lauv-roald, Motor Controller (Bridge), 33.000
1625582048.712, lauv-roald, Motor, 38.000
1625582048.855, lauv-roald, Power Supply, 26.000
1625582048.952, lauv-roald, Mainboard (Core), 47.937
1625582048.952, lauv-roald, Mainboard (SuperIO), 41.750
1625582048.952, lauv-roald, Mainboard (Board), 39.500
1625582048.960, lauv-roald, DVL, 15.391
1625582048.990, lauv-roald, SmartX, 15.580
1625582049.054, lauv-roald, Power Supply, 26.000
1625582049.128, lauv-roald, Power Supply, 26.000
1625582049.136, lauv-roald, Power Supply, 26.000
1625582049.158, lauv-roald, DVL, 15.445
1625582049.355, lauv-roald, DVL, 15.492
1625582049.490, lauv-roald, SmartX, 15.559
1625582049.554, lauv-roald, Power Supply, 25.500
1625582049.701, lauv-roald, Oxygen Sensor, 15.493
1625582049.755, lauv-roald, Power Supply, 25.500
1625582049.758, lauv-roald, DVL, 15.557
1625582049.952, lauv-roald, Mainboard (Core), 47.937
1625582049.952, lauv-roald, Mainboard (SuperIO), 41.750
1625582049.952, lauv-roald, Mainboard (Board), 39.500
1625582049.954, lauv-roald, DVL, 15.589
1625582049.956, lauv-roald, Power Supply, 26.000
1625582049.990, lauv-roald, SmartX, 15.568
1625582050.156, lauv-roald, Power Supply, 25.500
1625582050.157, lauv-roald, DVL, 15.607
1625582050.166, lauv-roald, Power Supply, 25.500
1625582050.176, lauv-roald, Power Supply, 25.500
1625582050.355, lauv-roald, Power Supply, 25.500
1625582050.490, lauv-roald, SmartX, 15.563
1625582050.557, lauv-roald, DVL, 15.639
1625582050.701, lauv-roald, Oxygen Sensor, 15.473
1625582050.712, lauv-roald, Motor Controller (MCU), 29.000
1625582050.712, lauv-roald, Motor Controller (Bridge), 33.000
1625582050.712, lauv-roald, Motor, 38.000
1625582050.754, lauv-roald, DVL, 15.654
1625582050.856, lauv-roald, Power Supply, 26.000
1625582050.952, lauv-roald, Mainboard (Core), 47.937
1625582050.952, lauv-roald, Mainboard (SuperIO), 41.750
1625582050.952, lauv-roald, Mainboard (Board), 39.437
1625582050.953, lauv-roald, DVL, 15.664
1625582050.990, lauv-roald, SmartX, 15.599
1625582051.056, lauv-roald, Power Supply, 26.000
1625582051.213, lauv-roald, Power Supply, 26.000
1625582051.221, lauv-roald, Power Supply, 26.000
1625582051.256, lauv-roald, Power Supply, 26.000
1625582051.358, lauv-roald, DVL, 15.679
1625582051.455, lauv-roald, Power Supply, 26.000
1625582051.490, lauv-roald, SmartX, 15.682
1625582051.561, lauv-roald, DVL, 15.683
1625582051.656, lauv-roald, Power Supply, 26.000
1625582051.701, lauv-roald, Oxygen Sensor, 15.467
1625582051.759, lauv-roald, DVL, 15.693
1625582051.952, lauv-roald, Mainboard (Core), 47.937
1625582051.952, lauv-roald, Mainboard (SuperIO), 41.750
1625582051.952, lauv-roald, Mainboard (Board), 39.437
1625582051.990, lauv-roald, SmartX, 15.694
1625582052.156, lauv-roald, Power Supply, 26.000
1625582052.157, lauv-roald, DVL, 15.701
1625582052.243, lauv-roald, Power Supply, 25.500
1625582052.251, lauv-roald, Power Supply, 25.500
1625582052.357, lauv-roald, Power Supply, 25.500
1625582052.360, lauv-roald, DVL, 15.722
1625582052.490, lauv-roald, SmartX, 15.674
1625582052.557, lauv-roald, Power Supply, 25.500
1625582052.559, lauv-roald, DVL, 15.731
1625582052.701, lauv-roald, Oxygen Sensor, 15.545
1625582052.757, lauv-roald, Power Supply, 25.500
1625582052.812, lauv-roald, Motor Controller (MCU), 29.000
1625582052.812, lauv-roald, Motor Controller (Bridge), 33.000
1625582052.812, lauv-roald, Motor, 40.000
1625582052.952, lauv-roald, Mainboard (Core), 47.937
1625582052.952, lauv-roald, Mainboard (SuperIO), 41.687
1625582052.952, lauv-roald, Mainboard (Board), 39.437
1625582052.957, lauv-roald, DVL, 15.757
1625582052.958, lauv-roald, Power Supply, 25.500
1625582052.990, lauv-roald, SmartX, 15.635
1625582053.155, lauv-roald, DVL, 15.768
1625582053.272, lauv-roald, Power Supply, 25.500
1625582053.280, lauv-roald, Power Supply, 25.500
1625582053.359, lauv-roald, DVL, 15.779
1625582053.458, lauv-roald, Power Supply, 25.500
1625582053.490, lauv-roald, SmartX, 15.622
1625582053.657, lauv-roald, Power Supply, 26.000
1625582053.701, lauv-roald, Oxygen Sensor, 15.573
1625582053.753, lauv-roald, DVL, 15.793
1625582053.858, lauv-roald, Power Supply, 26.000
1625582053.952, lauv-roald, Mainboard (Core), 47.937
1625582053.952, lauv-roald, Mainboard (SuperIO), 41.687
1625582053.952, lauv-roald, Mainboard (Board), 39.437
1625582053.954, lauv-roald, DVL, 15.798
1625582053.990, lauv-roald, SmartX, 15.610
1625582054.058, lauv-roald, Power Supply, 26.000
1625582054.157, lauv-roald, DVL, 15.798
1625582054.259, lauv-roald, Power Supply, 26.000
1625582054.304, lauv-roald, Power Supply, 26.000
1625582054.310, lauv-roald, Power Supply, 26.000
1625582054.490, lauv-roald, SmartX, 15.568
1625582054.560, lauv-roald, DVL, 15.798
1625582054.701, lauv-roald, Oxygen Sensor, 15.544
1625582054.757, lauv-roald, Power Supply, 25.500
1625582054.758, lauv-roald, DVL, 15.801
1625582054.912, lauv-roald, Motor Controller (MCU), 29.000
1625582054.912, lauv-roald, Motor Controller (Bridge), 33.000
1625582054.912, lauv-roald, Motor, 38.000
1625582054.952, lauv-roald, Mainboard (Core), 47.812
1625582054.952, lauv-roald, Mainboard (SuperIO), 41.750
1625582054.952, lauv-roald, Mainboard (Board), 39.625
1625582054.958, lauv-roald, Power Supply, 25.500
1625582054.960, lauv-roald, DVL, 15.799
1625582054.990, lauv-roald, SmartX, 15.573
1625582055.159, lauv-roald, Power Supply, 26.000
1625582055.333, lauv-roald, Power Supply, 26.000
1625582055.360, lauv-roald, DVL, 15.790
1625582055.364, lauv-roald, Power Supply, 25.500
1625582055.490, lauv-roald, SmartX, 15.593
1625582055.559, lauv-roald, DVL, 15.789
1625582055.560, lauv-roald, Power Supply, 26.000
1625582055.701, lauv-roald, Oxygen Sensor, 15.514
1625582055.756, lauv-roald, DVL, 15.785
1625582055.952, lauv-roald, Mainboard (Core), 47.812
1625582055.952, lauv-roald, Mainboard (SuperIO), 41.750
1625582055.952, lauv-roald, Mainboard (Board), 39.625
1625582055.990, lauv-roald, SmartX, 15.608
1625582056.059, lauv-roald, Power Supply, 26.000
1625582056.158, lauv-roald, DVL, 15.773
1625582056.261, lauv-roald, Power Supply, 25.500
1625582056.356, lauv-roald, DVL, 15.781
1625582056.364, lauv-roald, Power Supply, 25.500
1625582056.372, lauv-roald, Power Supply, 25.500
1625582056.459, lauv-roald, Power Supply, 25.500
1625582056.490, lauv-roald, SmartX, 15.613
1625582056.562, lauv-roald, DVL, 15.779
1625582056.660, lauv-roald, Power Supply, 25.500
1625582056.701, lauv-roald, Oxygen Sensor, 15.526
1625582056.860, lauv-roald, Power Supply, 26.000
1625582056.952, lauv-roald, Mainboard (Core), 48.000
1625582056.952, lauv-roald, Mainboard (SuperIO), 41.875
1625582056.952, lauv-roald, Mainboard (Board), 39.500
1625582056.959, lauv-roald, DVL, 15.777
1625582056.990, lauv-roald, SmartX, 15.608
1625582057.012, lauv-roald, Motor Controller (MCU), 29.000
1625582057.012, lauv-roald, Motor Controller (Bridge), 34.000
1625582057.012, lauv-roald, Motor, 38.000
1625582057.159, lauv-roald, DVL, 15.782
1625582057.355, lauv-roald, DVL, 15.791
1625582057.362, lauv-roald, Power Supply, 26.000
1625582057.397, lauv-roald, Power Supply, 26.000
1625582057.404, lauv-roald, Power Supply, 26.000
1625582057.490, lauv-roald, SmartX, 15.595
1625582057.560, lauv-roald, Power Supply, 26.000
1625582057.701, lauv-roald, Oxygen Sensor, 15.555
1625582057.760, lauv-roald, Power Supply, 25.500
